incident_id,victim_id,age,race,sex,vorelationship
446,2334,48,Asian/Pacific Islander,Female,Undetermined
446,2335,64,Asian/Pacific Islander,Male,Undetermined
446,2336,47,Asian/Pacific Islander,Female,Undetermined
446,2337,54,Asian/Pacific Islander,Female,Undetermined
446,2338,59,Asian/Pacific Islander,Female,Undetermined
342,2339,49,"",Female,Random bystander/stranger
447,2340,18,American Indian,Male,Cousin
447,2341,43,American Indian,Female,Aunt/Uncle
447,2342,10,American Indian,Female,Cousin
447,2343,7,American Indian,Male,Cousin
448,2344,37,White,Male,Parent or stepparent
448,2347,3,White,Male,Sibling
449,2348,64,"",Female,In-law
449,2349,39,"",Female,Spouse
449,2350,14,"",Male,Child or stepchild
449,2351,90,"",Female,Grandparent
450,2352,7,"",Female,Child or stepchild
450,2353,10,"",Female,Child or stepchild
450,2354,61,"",Female,Parent or stepparent
450,2355,12,"",Female,Child or stepchild
453,2356,30,Asian/Pacific Islander,Male,Random bystander/stranger
453,2357,20,Black,Male,Random bystander/stranger
453,2358,46,Black,Female,Random bystander/stranger
453,2359,61,"",Female,Random bystander/stranger
455,2360,42,Black,Female,Parent or stepparent
455,2361,42,Black,Male,Parent or stepparent
455,2363,18,Black,Male,Sibling
455,2364,13,Black,Female,Sibling
455,2365,19,Black,Female,Sibling
457,2373,24,Black,Male,Sibling
457,2374,1,Black,Female,Niece/nephew
457,2375,3,Black,Male,Niece/nephew
457,2376,5,Black,Female,Niece/nephew
457,2377,6,Black,Female,Niece/nephew
457,2378,9,Black,Female,Niece/nephew
453,2379,15,"",Female,Random bystander/stranger
451,2380,20,Black,Female,Neighbor
451,2381,12,Black,Male,Child or stepchild
451,2382,8,Black,Female,Child or stepchild
451,2383,5,Black,Female,Child or stepchild
451,2384,1,Black,Female,Child or stepchild
459,2389,35,Black,Male,Relative of a known person
459,2390,23,Black,Male,Relative of a known person
459,2391,7,Black,Female,Relative of a known person
459,2392,44,Black,Female,Relative of a known person
448,2393,12,White,Male,Undetermined
448,2394,39,White,Female,Undetermined
460,2395,33,White,Female,Random bystander/stranger
460,2396,63,Asian/Pacific Islander,Female,Random bystander/stranger
460,2397,54,White,Male,Random bystander/stranger
460,2398,51,Asian/Pacific Islander,Female,Random bystander/stranger
460,2399,69,Asian/Pacific Islander,Female,Random bystander/stranger
460,2401,49,Asian/Pacific Islander,Female,Random bystander/stranger
460,2402,74,Asian/Pacific Islander,Female,Random bystander/stranger
460,2403,,Asian/Pacific Islander,Female,Random bystander/stranger
461,2404,7,White,Male,Child or stepchild
461,2405,6,White,Male,Child or stepchild
461,2406,3,White,Male,Child or stepchild
461,2407,1,White,Male,Child or stepchild
461,2408,4,White,Male,Child or stepchild
462,2409,51,White,Male,First responder
462,2411,20,White,Male,Random bystander/stranger
462,2412,23,White,Male,Random bystander/stranger
462,2414,25,White,Female,Random bystander/stranger
462,2415,49,White,Female,Random bystander/stranger
462,2419,59,White,Female,Random bystander/stranger
462,2423,61,White,Male,Random bystander/stranger
462,2424,51,White,Female,Random bystander/stranger
462,2425,62,White,Female,Random bystander/stranger
462,2426,65,White,Female,Random bystander/stranger
463,2427,58,"",Male,Parent or stepparent
463,2428,62,"",Female,Parent or stepparent
463,2429,62,"",Female,Random bystander/stranger
463,2430,43,"",Male,Random bystander/stranger
464,2431,50,"",Male,Acquaintence
464,2432,28,"",Female,Acquaintence
464,2433,9,"",Male,Relative of a known person
464,2434,58,"",Female,Acquaintence
465,2435,21,Asian/Pacific Islander,Female,Sibling
465,2436,77,Asian/Pacific Islander,Female,Grandparent
465,2437,56,Asian/Pacific Islander,Male,Parent or stepparent
465,2438,54,Asian/Pacific Islander,Female,Parent or stepparent
466,2439,70,White,Male,Other
466,2440,69,White,Female,Relative of a known person
466,2441,5,White,Male,Relative of a known person
466,2442,3,White,Female,Relative of a known person
466,2443,38,White,Male,Random bystander/stranger
466,2444,38,White,Male,Random bystander/stranger
467,2445,19,Asian/Pacific Islander,Female,Co-worker or employer
467,2446,48,Asian/Pacific Islander,Female,Co-worker or employer
467,2447,74,White,Male,Co-worker or employer
467,2448,19,Black,Female,Co-worker or employer
467,2449,68,Asian/Pacific Islander,Female,Co-worker or employer
467,2450,50,Asian/Pacific Islander,Female,Co-worker or employer
467,2451,66,Asian/Pacific Islander,Female,Co-worker or employer
467,2452,32,White,Male,Co-worker or employer
468,2453,25,White,Male,First responder
468,2454,36,White,Male,First responder
468,2455,61,White,Female,Parent or stepparent
468,2456,58,White,Male,Parent or stepparent
469,2457,28,Hispanic/Latino,Female,Dating relationship
469,2458,26,Hispanic/Latino,Male,Relative of a known person
469,2459,33,Hispanic/Latino,Female,Relative of a known person
469,2460,30,Hispanic/Latino,Male,Relative of a known person
469,2461,21,Hispanic/Latino,Male,Relative of a known person
469,2462,52,Hispanic/Latino,Male,Relative of a known person
470,2463,33,Hispanic/Latino,Female,Relative of a known person
470,2464,18,Hispanic/Latino,Female,Ex-dating relationship
470,2465,12,Hispanic/Latino,Male,Relative of a known person
470,2466,2,Hispanic/Latino,Male,Relative of a known person
471,2467,45,"",Male,""
471,2468,45,"",Male,""
471,2469,30,"",Female,""
471,2470,38,"",Male,""
472,2471,42,Asian/Pacific Islander,Male,""
472,2472,36,Asian/Pacific Islander,Male,""
472,2473,35,Hispanic/Latino,Male,""
472,2474,49,White,Male,""
472,2475,40,White,Male,""
472,2476,63,Asian/Pacific Islander,Male,""
472,2477,63,White,Male,""
472,2478,29,Hispanic/Latino,Male,""
472,2479,49,White,Male,""
473,2480,48,"",Female,""
473,2481,7,"",Female,""
473,2482,4,"",Female,""
473,2483,4,"",Female,""
474,2484,26,White,Female,Ex-dating relationship
474,2485,5,White,Male,Other
474,2488,3,White,Male,Other
474,2490,2,White,Female,Other
475,2491,27,Black,Male,Acquaintence
475,2492,24,"",Male,Acquaintence
475,2493,23,Black,Male,Acquaintence
475,2495,31,Black,Male,Acquaintence
476,2496,19,"",Female,""
476,2497,28,"",Female,""
476,2498,32,"",Female,""
476,2499,35,"",Male,""
476,2500,25,"",Female,""
477,2501,83,White,Male,Parent or stepparent
477,2502,47,"",Female,Random bystander/stranger
477,2503,74,"",Male,Random bystander/stranger
477,2504,73,"",Female,Random bystander/stranger
478,2505,18,White,Male,Ex-dating relationship
478,2506,47,White,Male,Dating relationship
478,2507,39,White,Female,Acquaintence
478,2508,39,White,Female,Individual with some non-blood/marriage relationship to a known person
479,2509,35,"",Male,First responder
479,2510,42,Hispanic/Latino,Female,Spouse
479,2512,17,Hispanic/Latino,Male,Child or stepchild
479,2513,24,Hispanic/Latino,Male,Child or stepchild
480,2514,34,"",Female,Random bystander/stranger
480,2515,15,"",Female,Random bystander/stranger
480,2516,10,"",Male,Random bystander/stranger
480,2517,7,"",Male,Random bystander/stranger
481,2518,,Black,Male,Random bystander/stranger
481,2520,2,Black,Female,Random bystander/stranger
481,2521,,Black,Female,Random bystander/stranger
481,2522,1,Black,Female,Random bystander/stranger
481,2523,,Black,Female,Random bystander/stranger
482,2524,40,"",Male,Random bystander/stranger
482,2525,64,"",Female,Random bystander/stranger
482,2526,33,"",Female,Random bystander/stranger
482,2527,1,"",Male,Random bystander/stranger
483,2528,37,Hispanic/Latino,Male,Parent or stepparent
483,2529,44,Hispanic/Latino,Female,Parent or stepparent
483,2530,13,Hispanic/Latino,Female,Sibling
483,2531,10,Hispanic/Latino,Male,Sibling
484,2532,30,Black,Female,Individual with some non-blood/marriage relationship to a known person
484,2533,26,Black,Male,Individual with some non-blood/marriage relationship to a known person
484,2534,30,Black,Female,Dating relationship
484,2535,35,Black,Male,Individual with some non-blood/marriage relationship to a known person
485,2536,26,"",Male,Acquaintence
485,2537,24,"",Female,Acquaintence
485,2539,39,"",Female,Acquaintence
485,2540,40,"",Female,Acquaintence
486,2541,1,"",Female,Child or stepchild
486,2542,42,"",Female,Other familial relationship
486,2543,50,"",Male,Other familial relationship
486,2544,18,"",Male,Other familial relationship
487,2545,39,White,Male,Other
487,2546,36,White,Male,Other
487,2547,85,White,Male,Parent or stepparent
487,2548,61,White,Female,Sibling
488,2549,42,"",Female,Random bystander/stranger
488,2550,19,"",Male,Random bystander/stranger
488,2551,22,"",Male,Random bystander/stranger
488,2552,22,"",Female,Random bystander/stranger
491,2558,24,Hispanic/Latino,Male,Acquaintence
491,2559,18,Hispanic/Latino,Male,Acquaintence
491,2560,22,Hispanic/Latino,Male,Acquaintence
491,2561,19,Hispanic/Latino,Male,Acquaintence
492,2562,81,"",Male,Random bystander/stranger
492,2563,79,"",Female,Random bystander/stranger
492,2564,71,"",Female,Random bystander/stranger
492,2565,52,"",Female,Random bystander/stranger
492,2566,52,"",Female,Random bystander/stranger
492,2567,8,"",Male,Random bystander/stranger
493,2568,51,"",Female,In-law
493,2569,11,Black,Male,Child or stepchild
493,2570,7,Black,Male,Child or stepchild
493,2571,2,Black,Male,Child or stepchild
493,2572,1,Black,Male,Child or stepchild
494,2573,16,"",Male,Classmate
494,2574,14,"",Female,Classmate
494,2575,17,"",Female,Classmate
494,2576,17,"",Male,Classmate
495,2577,68,White,Male,Parent or stepparent
495,2578,70,White,Female,Parent or stepparent
495,2579,53,White,Female,Sibling
495,2580,19,White,Male,""
496,2581,44,American Indian,Female,Acquaintence
496,2582,35,American Indian,Female,Acquaintence
496,2583,38,American Indian,Male,Acquaintence
496,2584,67,American Indian,Male,Acquaintence
496,2585,28,American Indian,Male,Random bystander/stranger
497,2586,23,Black,Male,""
497,2587,28,Black,Male,""
497,2588,22,Black,Female,""
497,2589,52,Black,Male,""
498,2590,21,"",Male,""
498,2591,21,"",Male,""
498,2592,20,Black,Female,""
498,2594,25,Black,Female,""
499,2595,49,Black,Female,""
499,2596,44,Black,Male,""
499,2597,42,Black,Male,""
499,2598,23,Black,Male,""
499,2599,31,Black,Male,""
499,2600,43,Black,Male,""
500,2601,68,"",Male,Parent or stepparent
500,2602,61,"",Female,Parent or stepparent
500,2603,21,"",Male,Child or stepchild
500,2604,4,"",Male,Relative of a known person
500,2605,20,"",Male,Child or stepchild
501,2606,13,Hispanic/Latino,Female,Child or stepchild
501,2607,10,Hispanic/Latino,Female,Child or stepchild
501,2608,9,Hispanic/Latino,Female,Child or stepchild
501,2609,59,Asian/Pacific Islander,Male,Other
502,2610,38,Black,Male,Other
502,2611,28,Black,Male,Other
502,2612,32,Black,Male,Other
502,2613,21,Black,Female,Random bystander/stranger
502,2614,57,White,Female,Random bystander/stranger
502,2615,21,Hispanic/Latino,Female,Random bystander/stranger
503,2616,44,"",Female,Aunt/Uncle
503,2617,47,"",Male,Aunt/Uncle
503,2618,12,"",Female,Cousin
503,2619,9,"",Female,Cousin
504,2620,77,"",Female,""
504,2621,55,"",Male,""
504,2622,75,"",Male,""
504,2623,72,"",Female,""
505,2624,32,Black,Female,Dating relationship
505,2626,9,Black,Female,Relative of a known person
505,2627,14,Black,Female,Relative of a known person
506,2628,51,"",Male,Random bystander/stranger
506,2629,61,White,Female,Random bystander/stranger
506,2630,55,White,Male,Random bystander/stranger
506,2631,52,White,Male,Random bystander/stranger
507,2632,86,Black,Female,Random bystander/stranger
507,2633,55,Black,Male,First responder
507,2634,53,Black,Male,Random bystander/stranger
507,2635,77,Black,Female,Random bystander/stranger
507,2636,65,Black,Female,Random bystander/stranger
507,2638,72,Black,Female,Random bystander/stranger
507,2639,52,Black,Male,Random bystander/stranger
507,2640,32,Black,Female,Random bystander/stranger
507,2641,67,Black,Male,Random bystander/stranger
507,2642,62,Black,Female,Random bystander/stranger
505,2643,10,Black,Male,Relative of a known person
508,2645,48,Hispanic/Latino,Female,Random bystander/stranger
508,2646,44,Hispanic/Latino,Female,Random bystander/stranger
508,2647,10,Hispanic/Latino,Female,Random bystander/stranger
508,2648,8,Hispanic/Latino,Male,Random bystander/stranger
508,2649,10,Hispanic/Latino,Male,Random bystander/stranger
508,2650,10,Hispanic/Latino,Female,Random bystander/stranger
508,2651,10,Hispanic/Latino,Female,Random bystander/stranger
508,2652,10,White,Female,Random bystander/stranger
508,2653,10,Hispanic/Latino,Female,Random bystander/stranger
508,2654,9,Hispanic/Latino,Female,Random bystander/stranger
508,2655,11,White,Female,Random bystander/stranger
508,2656,10,Hispanic/Latino,Female,Random bystander/stranger
508,2657,10,Hispanic/Latino,Female,Random bystander/stranger
508,2658,10,Hispanic/Latino,Female,Random bystander/stranger
508,2659,10,Hispanic/Latino,Male,Random bystander/stranger
508,2660,10,Hispanic/Latino,Female,Random bystander/stranger
508,2661,10,Hispanic/Latino,Female,Random bystander/stranger
508,2662,11,Hispanic/Latino,Female,Random bystander/stranger
508,2663,10,Hispanic/Latino,Male,Random bystander/stranger
508,2664,10,Hispanic/Latino,Female,Random bystander/stranger
508,2665,10,Hispanic/Latino,Male,Random bystander/stranger
509,2666,40,"",Female,Spouse
509,2667,6,"",Female,Child or stepchild
509,2668,4,"",Male,Child or stepchild
509,2669,3,"",Male,Child or stepchild
510,2670,59,"",Male,Other
510,2671,48,"",Female,Random bystander/stranger
510,2672,40,"",Female,Random bystander/stranger
510,2673,73,"",Male,Random bystander/stranger
511,2674,66,White,Male,Random bystander/stranger
511,2675,16,White,Male,Random bystander/stranger
511,2676,11,White,Male,Random bystander/stranger
511,2677,18,White,Male,Random bystander/stranger
511,2678,11,White,Male,Random bystander/stranger
512,2679,27,Black,Female,Neighbor
512,2680,9,Black,Male,Neighbor
512,2681,6,Black,Male,Neighbor
512,2682,1,Black,Female,Neighbor
513,2683,66,"",Male,""
513,2684,30,"",Male,""
513,2685,37,"",Female,""
513,2686,34,"",Female,""
514,2687,63,White,Female,Random bystander/stranger
514,2689,76,Hispanic/Latino,Male,Random bystander/stranger
514,2690,88,White,Male,Random bystander/stranger
514,2691,64,White,Female,Random bystander/stranger
514,2692,35,White,Female,Random bystander/stranger
514,2693,37,White,Male,Random bystander/stranger
514,2694,69,Hispanic/Latino,Male,Random bystander/stranger
515,2695,16,Hispanic/Latino,Male,""
515,2697,19,Hispanic/Latino,Male,""
515,2698,25,Hispanic/Latino,Male,""
515,2699,16,Hispanic/Latino,Male,""
516,2700,41,Hispanic/Latino,Male,Acquaintence
516,2701,32,Hispanic/Latino,Male,Relative of a known person
516,2702,43,Hispanic/Latino,Male,Individual with some non-blood/marriage relationship to a known person
516,2703,25,Hispanic/Latino,Male,Relative of a known person
517,2704,39,"",Female,Spouse
517,2706,11,"",Female,Child or stepchild
517,2707,22,"",Female,Child or stepchild
517,2708,7,"",Female,Child or stepchild
518,2709,53,"",Female,Neighbor
518,2710,86,"",Male,Neighbor
518,2711,85,"",Female,Neighbor
518,2712,55,"",Female,Neighbor
519,2713,15,White,Female,Neighbor
519,2714,41,White,Female,Neighbor
519,2715,82,White,Male,Neighbor
519,2716,78,White,Female,Neighbor
520,2717,47,American Indian,Male,Parent or stepparent
520,2718,50,"",Female,Parent or stepparent
520,2719,16,American Indian,Female,Sibling
520,2720,5,"",Female,Niece/nephew
522,2725,37,White,Female,Spouse
522,2726,14,White,Female,Child or stepchild
522,2727,8,White,Male,Child or stepchild
522,2728,11,White,Female,Child or stepchild
524,2729,41,"",Male,Undetermined
524,2730,29,"",Male,Undetermined
524,2731,53,"",Male,Undetermined
524,2732,47,"",Male,Undetermined
525,2733,38,Hispanic/Latino,Female,Spouse
525,2734,15,Hispanic/Latino,Male,Child or stepchild
525,2735,14,Hispanic/Latino,Female,Relative of a known person
525,2736,47,Hispanic/Latino,Female,Neighbor
525,2737,20,Hispanic/Latino,Female,Neighbor
526,2738,1,Asian/Pacific Islander,Female,Relative of a known person
526,2739,27,Asian/Pacific Islander,Female,Co-worker or employer
526,2740,36,Asian/Pacific Islander,Male,Co-worker or employer
526,2741,39,Asian/Pacific Islander,Male,Co-worker or employer
527,2742,17,"",Male,""
527,2743,19,"",Male,""
527,2744,17,"",Male,""
527,2745,17,"",Male,""
528,2746,37,"",Male,Acquaintence
528,2747,32,"",Male,Acquaintence
528,2748,59,"",Male,Acquaintence
528,2749,49,"",Male,Acquaintence
528,2750,19,"",Male,Acquaintence
529,2751,29,Hispanic/Latino,Male,First responder
529,2752,16,White,Male,Sibling
529,2754,52,Black,Female,Random bystander/stranger
529,2755,34,White,Female,Random bystander/stranger
529,2756,49,White,Female,Random bystander/stranger
530,2757,35,"",Male,Other
530,2758,50,"",Female,Other
530,2759,,"",Female,Other
530,2760,,"",Male,Other
531,2761,44,Hispanic/Latino,Male,""
531,2762,42,Hispanic/Latino,Female,""
531,2763,19,Hispanic/Latino,Female,""
531,2764,36,Hispanic/Latino,Male,Acquaintence
532,2765,30,"",Male,Undetermined
532,2766,32,"",Male,Undetermined
532,2767,32,"",Male,Undetermined
532,2768,29,"",Male,Undetermined
533,2769,33,"",Female,Spouse
533,2770,14,"",Female,Child or stepchild
533,2771,12,"",Female,""
533,2772,3,"",Male,Child or stepchild
533,2773,3,"",Male,Child or stepchild
534,2774,1,"",Female,Child or stepchild
534,2775,9,"",Female,Child or stepchild
534,2776,7,"",Male,Child or stepchild
534,2777,5,"",Male,Child or stepchild
534,2778,2,"",Male,Child or stepchild
534,2779,13,"",Male,Child or stepchild
535,2780,51,"",Male,Relative of a known person
535,2781,49,"",Male,Individual with some non-blood/marriage relationship to a known person
535,2782,,"",Male,Individual with some non-blood/marriage relationship to a known person
535,2783,22,"",Female,Relative of a known person
536,2784,18,"",Male,Relative of a known person
536,2785,23,"",Male,Individual with some non-blood/marriage relationship to a known person
536,2786,21,"",Female,Ex-dating relationship
536,2787,48,"",Female,Relative of a known person
537,2788,49,"",Female,Relative of a known person
537,2789,29,"",Female,Dating relationship
537,2790,28,"",Female,""
537,2791,4,"",Female,Relative of a known person
534,2792,32,"",Female,Spouse
538,2793,20,"",Male,""
538,2794,21,"",Female,""
538,2795,20,"",Female,""
538,2796,21,"",Female,""
539,2797,40,"",Female,Spouse
539,2798,3,"",Male,Child or stepchild
539,2799,1,"",Female,Child or stepchild
539,2800,1,"",Female,Child or stepchild
540,2801,39,"",Female,Ex-dating relationship
540,2802,4,"",Male,Relative of a known person
540,2803,4,"",Female,Relative of a known person
541,2805,28,"",Male,Random bystander/stranger
541,2806,38,"",Male,Random bystander/stranger
541,2807,35,"",Female,Random bystander/stranger
541,2808,22,"",Male,Random bystander/stranger
541,2809,40,"",Female,Random bystander/stranger
542,2810,,Asian/Pacific Islander,Female,""
542,2811,,Asian/Pacific Islander,Male,""
542,2812,,Asian/Pacific Islander,Male,""
542,2813,,Asian/Pacific Islander,Male,""
543,2814,22,"",Female,""
543,2815,43,"",Male,Co-worker or employer
543,2816,70,"",Male,Co-worker or employer
543,2817,38,"",Male,Co-worker or employer
543,2818,16,"",Male,""
543,2819,52,"",Female,""
540,2820,13,"",Female,Relative of a known person
